time,open,high,low,close,volume
2026-03-30 16:00:00,1.14826,1.14879,1.14622,1.14641,4345.0
2026-03-30 17:00:00,1.1464,1.14704,1.14548,1.14649,5222.0
2026-03-30 18:00:00,1.14651,1.14657,1.14431,1.14538,4450.0
2026-03-30 19:00:00,1.14538,1.14612,1.14475,1.146,3034.0
2026-03-30 20:00:00,1.146,1.14652,1.14557,1.14575,2553.0
2026-03-30 21:00:00,1.14575,1.14662,1.14569,1.14613,2010.0
2026-03-30 22:00:00,1.1461,1.14623,1.14539,1.14597,2115.0
2026-03-30 23:00:00,1.14596,1.14628,1.1457,1.14615,953.0
2026-03-31 00:00:00,1.14646,1.14673,1.14495,1.1461,896.0
2026-03-31 01:00:00,1.1461,1.14657,1.14595,1.14595,1025.0
2026-03-31 02:00:00,1.14595,1.14595,1.14524,1.14566,1251.0
2026-03-31 03:00:00,1.14566,1.14762,1.14472,1.14748,4754.0
2026-03-31 04:00:00,1.14748,1.1491,1.14734,1.1476,4214.0
2026-03-31 05:00:00,1.1476,1.14797,1.14731,1.1476,2685.0
2026-03-31 06:00:00,1.14759,1.14764,1.14663,1.14698,1843.0
2026-03-31 07:00:00,1.14698,1.14728,1.14689,1.14691,1383.0
2026-03-31 08:00:00,1.14691,1.14715,1.14622,1.14644,2307.0
2026-03-31 09:00:00,1.14644,1.14743,1.14609,1.14721,3102.0
2026-03-31 10:00:00,1.14719,1.14742,1.14629,1.14723,3494.0
2026-03-31 11:00:00,1.14724,1.14756,1.14642,1.14671,2973.0
2026-03-31 12:00:00,1.14671,1.14733,1.14621,1.14682,3077.0
2026-03-31 13:00:00,1.14683,1.147,1.1458,1.1459,2348.0
2026-03-31 14:00:00,1.1459,1.14911,1.14575,1.1491,4452.0
2026-03-31 15:00:00,1.1491,1.15098,1.1487,1.1503,5093.0
2026-03-31 16:00:00,1.15031,1.15326,1.15006,1.15323,4488.0
2026-03-31 17:00:00,1.15322,1.15407,1.15111,1.15203,6808.0
2026-03-31 18:00:00,1.15214,1.15329,1.15117,1.15173,6780.0
2026-03-31 19:00:00,1.15173,1.15597,1.1514,1.15406,7420.0
2026-03-31 20:00:00,1.15406,1.15566,1.15388,1.15397,7546.0
2026-03-31 21:00:00,1.15398,1.15508,1.15384,1.15446,4567.0
2026-03-31 22:00:00,1.15445,1.15597,1.15388,1.15589,3363.0
2026-03-31 23:00:00,1.15591,1.15635,1.15523,1.15529,2139.0
2026-04-01 01:00:00,1.15584,1.15593,1.15576,1.15587,113.0
2026-04-01 02:00:00,1.15587,1.15745,1.1557,1.15739,1191.0
2026-04-01 03:00:00,1.15739,1.15789,1.15694,1.15744,2277.0
2026-04-01 04:00:00,1.15744,1.15755,1.1555,1.15618,3234.0
2026-04-01 05:00:00,1.15618,1.1571,1.15606,1.15687,1929.0
2026-04-01 06:00:00,1.15685,1.15685,1.1559,1.15608,1305.0
2026-04-01 07:00:00,1.15608,1.15665,1.15595,1.15654,1227.0
2026-04-01 08:00:00,1.15653,1.15764,1.15648,1.15678,1456.0
2026-04-01 09:00:00,1.15678,1.15928,1.1562,1.15914,5339.0
2026-04-01 10:00:00,1.15913,1.15986,1.15771,1.15823,5315.0
2026-04-01 11:00:00,1.15819,1.16107,1.15775,1.15963,4890.0
2026-04-01 12:00:00,1.15964,1.16026,1.15808,1.15953,4522.0
2026-04-01 13:00:00,1.15955,1.16036,1.15934,1.15996,3876.0
2026-04-01 14:00:00,1.15995,1.161,1.1598,1.16075,3103.0
2026-04-01 15:00:00,1.16075,1.16233,1.15938,1.16045,5630.0
2026-04-01 16:00:00,1.16047,1.16236,1.15987,1.16122,6380.0
2026-04-01 17:00:00,1.16071,1.16271,1.16045,1.16225,6314.0
2026-04-01 18:00:00,1.16228,1.16271,1.16052,1.16138,3795.0
2026-04-01 19:00:00,1.16138,1.16191,1.16046,1.16191,3126.0
2026-04-01 20:00:00,1.1619,1.16235,1.15938,1.1594,2854.0
2026-04-01 21:00:00,1.15939,1.15943,1.1577,1.15788,3761.0
2026-04-01 22:00:00,1.15789,1.15871,1.15764,1.15837,2620.0
2026-04-01 23:00:00,1.15837,1.15916,1.15836,1.15902,1187.0
2026-04-02 00:00:00,1.15877,1.15907,1.15806,1.15895,1210.0
2026-04-02 01:00:00,1.15894,1.15943,1.15894,1.15911,764.0
2026-04-02 02:00:00,1.15913,1.15947,1.1589,1.15899,896.0
2026-04-02 03:00:00,1.15899,1.15979,1.1587,1.15956,2653.0
2026-04-02 04:00:00,1.15957,1.16057,1.15455,1.15526,9499.0
2026-04-02 05:00:00,1.15524,1.15603,1.15439,1.15468,4585.0
2026-04-02 06:00:00,1.15468,1.15491,1.15376,1.15398,2617.0
2026-04-02 07:00:00,1.15399,1.15419,1.15321,1.1537,2371.0
2026-04-02 08:00:00,1.1537,1.1539,1.15249,1.15254,2755.0
2026-04-02 09:00:00,1.15255,1.15355,1.15152,1.15344,3617.0
2026-04-02 10:00:00,1.15344,1.15378,1.15188,1.15325,4148.0
2026-04-02 11:00:00,1.15329,1.15358,1.15243,1.15254,2800.0
2026-04-02 12:00:00,1.15254,1.15319,1.15216,1.15263,2621.0
2026-04-02 13:00:00,1.15262,1.15268,1.15111,1.15123,2846.0
2026-04-02 14:00:00,1.15123,1.15194,1.15091,1.15176,2854.0
2026-04-02 15:00:00,1.15181,1.15314,1.15171,1.15244,4167.0
